Pattern,Support,MinSup,Runtime
robust	,3,3,18.093942880630493
robertson	,3,3,18.093942880630493
republic	,3,3,18.093942880630493
media	date	hand	starting	compatible	rom	worth	third	measurement	reported	,3,3,18.093942880630493
services	require	four	road	service	choose	telephone	rd	larger	relative	,3,3,18.093942880630493
times	top	manual	header	extended	located	capability	referred	,3,3,18.093942880630493
capabilities	techniques	agency	flight	rapidly	,3,3,18.093942880630493
personally	description	below	makes	limited	ways	contains	visual	purposes	installation	property	,3,3,18.093942880630493
produced	,3,3,18.093942880630493
procedure	,3,3,18.093942880630493
graphic	comments	41	common	easily	across	laboratory	parameters	supported	gray	techniques	vector	provided	reads	editor	fortran	variety	x11	spectrum	tested	signal	bands	mathematical	remote	satellite	providing	operations	analyze	component	operating	filtering	menus	performs	principal	scientists	selected	sensing	fourier	graphs	printers	,3,3,18.093942880630493
interesting	28	port	patch	alpha	supporting	ported	,3,3,18.093942880630493
nearly	claim	player	,3,3,18.093942880630493
needs	long	description	recommend	human	short	low	times	within	libraries	comments	top	drive	basic	test	asked	along	although	price	specific	below	april	date	later	add	anyway	major	particular	manual	changes	easily	types	plus	across	wuarchive	down	supported	compiled	port	directly	92	area	44	binary	generate	places	techniques	manager	extension	cost	1992	header	none	editor	options	contains	besides	eric	complex	192	60	compile	together	worth	eye	extended	located	04	advanced	export	half	wustl	modules	storage	129	201	misc	servers	directories	visual	fully	range	readme	return	scan	body	84	manipulating	store	286	purposes	80	animations	compuserve	huge	imagery	modified	offers	transfer	updated	renderer	oriented	pbmplus	137	88	among	beta	document	sequences	extensive	141	block	contrib	lcs	pcs	supporting	110	army	aside	floating	imagemagick	index	instructions	refer	utah	licenses	pics	,3,3,18.093942880630493
feel	description	short	times	below	changes	included	port	192	compile	iris	ohio	east	toolkit	mainly	virginia	binaries	indigo	readme	molecular	modified	greg	sparc	pdb	,3,3,18.093942880630493
recommend	ram	specific	date	storage	published	overall	,3,3,18.093942880630493
osf	,3,3,18.093942880630493
happy	nova	anyway	bytes	none	orders	,3,3,18.093942880630493
operators	,3,3,18.093942880630493
corporation	adobe	geometric	bezier	1989	road	415	mountain	incorporated	obtained	,3,3,18.093942880630493
normally	,3,3,18.093942880630493
structure	1992	natural	,3,3,18.093942880630493
description	human	short	ram	later	common	changes	supported	berkeley	options	fully	lower	raw	sequence	areas	primarily	optional	components	eight	multiply	,3,3,18.093942880630493
dr	specific	binary	msc	,3,3,18.093942880630493
feel	description	interest	interesting	basic	along	computers	specific	below	types	plus	command	binary	sound	addresses	series	04	415	directories	scan	unc	offers	updated	141	broadcast	contrib	freely	house	dial	monitors	,3,3,18.093942880630493
wrong	200	responsible	000	umn	minnesota	,3,3,18.093942880630493
apr	41	pages	1989	division	04	generation	operations	middlesex	,3,3,18.093942880630493
interest	statistics	member	,3,3,18.093942880630493
pages	master	,3,3,18.093942880630493
require	loads	,3,3,18.093942880630493
wrong	graphic	recommend	pascal	price	geometry	building	cost	options	eric	license	,3,3,18.093942880630493
specific	client	larc	,3,3,18.093942880630493
long	description	home	power	movie	indigo	italy	,3,3,18.093942880630493
man	haven	pages	besides	together	classes	interviews	,3,3,18.093942880630493
intelligent	,3,3,18.093942880630493
area	install	,3,3,18.093942880630493
services	libraries	200	april	easily	types	platform	mouse	control	graphical	motif	variety	graph	toolkit	resources	tape	precision	wide	ability	testing	compiler	beta	programmers	gui	cartridge	widget	hp9000	,3,3,18.093942880630493
feel	long	description	short	below	geometric	particular	29	changes	pages	sets	mouse	power	converts	vision	digitized	body	mesh	87	handled	,3,3,18.093942880630493
later	binary	base	maryland	gsfc	,3,3,18.093942880630493
human	test	changes	expect	often	designed	ready	editor	situation	stored	worth	tested	five	apply	purposes	default	key	updated	adding	imagemagick	gone	,3,3,18.093942880630493
computers	design	share	ohio	andrew	gold	,3,3,18.093942880630493
glassner	,3,3,18.093942880630493
graphic	test	parameters	supported	tested	laser	selected	friendly	,3,3,18.093942880630493
add	flip	,3,3,18.093942880630493
along	bug	mainly	materials	105	lerc	fixes	,3,3,18.093942880630493
services	low	drive	ram	adobe	local	online	60	variety	suite	export	ability	film	community	educational	field	requirements	amigas	filters	,3,3,18.093942880630493
fifth	,3,3,18.093942880630493
human	makes	numbers	ready	single	targa	store	existing	,3,3,18.093942880630493
apr	april	voice	present	become	side	testing	providing	announced	beta	marketing	south	executive	,3,3,18.093942880630493
evans	,3,3,18.093942880630493
200	power	300	tested	mostly	80	sell	red	epson	,3,3,18.093942880630493
description	within	company	dr	computers	york	design	voice	online	limited	purpose	street	present	complex	together	andrew	imagery	computational	barbara	scientists	engineers	,3,3,18.093942880630493
energy	,3,3,18.093942880630493
parameters	encounter	,3,3,18.093942880630493
description	recommend	within	libraries	top	drive	ram	test	once	add	displaying	changes	wuarchive	down	parameters	supported	compiled	bytes	compatible	extension	header	amount	microsoft	extended	tested	wustl	fully	readme	return	targa	fit	default	key	modified	automatically	improve	installation	pbmplus	among	document	utah	eg	,3,3,18.093942880630493
times	top	manual	voice	reads	header	management	ascii	extended	capability	menus	consists	edition	,3,3,18.093942880630493
derived	,3,3,18.093942880630493
supported	area	misc	forget	raw	refer	degree	,3,3,18.093942880630493
davidr	,3,3,18.093942880630493
centre	techniques	mathematical	remote	visualisation	sensing	daily	,3,3,18.093942880630493
description	media	below	limited	permission	broadcast	copied	,3,3,18.093942880630493
base	controllers	,3,3,18.093942880630493
controller	,3,3,18.093942880630493
low	suite	requirements	controlled	,3,3,18.093942880630493
pages	friend	contacts	,3,3,18.093942880630493
client	companion	,3,3,18.093942880630493
column	,3,3,18.093942880630493
human	colormap	,3,3,18.093942880630493
alpha	channel	,3,3,18.093942880630493
sci	york	telnet	catalog	,3,3,18.093942880630493
wrong	200	takes	numbers	bytes	possibly	responsible	000	opinion	byte	exact	umn	calculator	,3,3,18.093942880630493
wuarchive	bundled	,3,3,18.093942880630493
avenue	,3,3,18.093942880630493
human	common	easier	manual	structure	designed	capabilities	extension	variety	advantage	extended	lower	care	lcs	archiving	,3,3,18.093942880630493
pro	animator	,3,3,18.093942880630493
joe	amber	,3,3,18.093942880630493
accurate	,3,3,18.093942880630493
accepts	,3,3,18.093942880630493
drive	ps	manager	management	iris	filter	component	98	,3,3,18.093942880630493
chapel	966	,3,3,18.093942880630493
9000	8900	,3,3,18.093942880630493
801	,3,3,18.093942880630493
interest	within	dr	date	pages	area	places	techniques	city	vision	150	medical	ee	extended	advanced	review	mathematical	house	750	,3,3,18.093942880630493
pd	below	manager	617	,3,3,18.093942880630493
limited	complicated	vector	615	,3,3,18.093942880630493
room	manager	medical	road	days	604	,3,3,18.093942880630493
jim	password	precision	khoros	mexico	unm	eece	visuals	wave	530	,3,3,18.093942880630493
times	jim	variety	password	precision	khoros	508	,3,3,18.093942880630493
exactly	always	easier	four	designed	contains	return	4th	,3,3,18.093942880630493
feel	needs	long	times	computers	price	specific	date	particular	easily	types	64	platform	supported	port	directly	power	manager	responsible	understanding	iris	series	base	regarding	415	advanced	indigo	90	89	vendor	88	personal	pre	carry	4d	,3,3,18.093942880630493
times	192	4100	,3,3,18.093942880630493
vertices	graph	plotting	produce	1000	represented	407	,3,3,18.093942880630493
wrong	password	khoros	unm	eece	303	,3,3,18.093942880630493
description	low	top	anyway	plus	directly	render	range	buffer	photos	closed	254	,3,3,18.093942880630493
sys	seconds	prompt	turns	1m	,3,3,18.093942880630493
interest	pd	directly	70	bank	178	,3,3,18.093942880630493
sci	york	math	types	included	300	telnet	142	,3,3,18.093942880630493
human	28	65	eye	131	139	,3,3,18.093942880630493
short	comments	33	test	computers	sci	bug	design	pages	down	compiled	92	oz	soon	scott	ohio	ee	suite	70	review	toronto	paul	84	molecular	compuserve	font	unm	wisc	87	91	eece	silver	nas	138	,3,3,18.093942880630493
29	binary	192	ee	password	109	,3,3,18.093942880630493
april	building	room	located	tape	third	101	,3,3,18.093942880630493
senior	,3,3,18.093942880630493
matt	,3,3,18.093942880630493
su	moscow	russia	,3,3,18.093942880630493
alt	paste	,3,3,18.093942880630493
mech	,3,3,18.093942880630493
attractive	,3,3,18.093942880630493
researcher	,3,3,18.093942880630493
medicine	,3,3,18.093942880630493
extender	,3,3,18.093942880630493
undocumented	,3,3,18.093942880630493
description	direct	compressed	uncompressed	,3,3,18.093942880630493
pascal	prefered	,3,3,18.093942880630493
germany	dresden	,3,3,18.093942880630493
nobody	,3,3,18.093942880630493
interest	basic	whatever	turn	wireframe	fortran	tamu	rectangular	removed	ansi	forms	grid	n020ba	tamvm1	,3,3,18.093942880630493
rabbit	,3,3,18.093942880630493
needs	long	drive	york	later	down	generated	movie	party	requests	,3,3,18.093942880630493
pop	,3,3,18.093942880630493
perfectly	,3,3,18.093942880630493
quadra	mon	,3,3,18.093942880630493
needs	recently	long	drive	31	later	down	excellent	close	copies	fly	,3,3,18.093942880630493
stuart	,3,3,18.093942880630493
tom	extension	header	atari	,3,3,18.093942880630493
define	386	31	fairly	anyway	higher	load	quick	286	purposes	missing	,3,3,18.093942880630493
exercise	,3,3,18.093942880630493
credit	,3,3,18.093942880630493
386	included	quick	buffer	callable	,3,3,18.093942880630493
bunch	,3,3,18.093942880630493
bother	,3,3,18.093942880630493
ratios	,3,3,18.093942880630493
cunningham	,3,3,18.093942880630493
seem	professional	translator	,3,3,18.093942880630493
operate	,3,3,18.093942880630493
literature	transactions	,3,3,18.093942880630493
vaxc	,3,3,18.093942880630493
unable	,3,3,18.093942880630493
team	,3,3,18.093942880630493
perspective	joshua	,3,3,18.093942880630493
33	utility	structure	150	storage	facility	ncsa	suns	,3,3,18.093942880630493
r5	,3,3,18.093942880630493
ideally	,3,3,18.093942880630493
assist	,3,3,18.093942880630493
polyray	vivid	raytracers	,3,3,18.093942880630493
mucho	,3,3,18.093942880630493
pages	become	csiro	,3,3,18.093942880630493
add	anyway	load	xloadimage	,3,3,18.093942880630493
detect	,3,3,18.093942880630493
____________________________________	,3,3,18.093942880630493
libraries	comments	portable	ithaca	,3,3,18.093942880630493
libraries	comments	experience	portable	figaro	,3,3,18.093942880630493
provided	basically	vision	paul	bourke	ccu1	pdbourke	,3,3,18.093942880630493
facet	,3,3,18.093942880630493
whereby	,3,3,18.093942880630493
comments	resulting	vertices	clipping	extending	,3,3,18.093942880630493
shell	,3,3,18.093942880630493
portal	,3,3,18.093942880630493
modem	,3,3,18.093942880630493
interrupt	,3,3,18.093942880630493
insists	,3,3,18.093942880630493
austin	,3,3,18.093942880630493
recently	claimed	,3,3,18.093942880630493
tried	sort	cannot	utility	boxes	converts	specifically	contour	impressed	manipulate	mentor	plots	somebody	mpg	uts	chem	7qo	c5ecnn	cv4	drube	garching	ipp	nish	nishantha	prog	programme	rdd	reinhard	xfig	,3,3,18.093942880630493
ger	,3,3,18.093942880630493
cv	,3,3,18.093942880630493
charles	boesel	cboesel	illustrator	0010580b	,3,3,18.093942880630493
times	150	typical	automated	,3,3,18.093942880630493
copying	,3,3,18.093942880630493
define	simultaneous	,3,3,18.093942880630493
answered	,3,3,18.093942880630493
decoded	,3,3,18.093942880630493
commonly	,3,3,18.093942880630493
biggest	,3,3,18.093942880630493
aminet	,3,3,18.093942880630493
reasonably	,3,3,18.093942880630493
devices	6000	rs	terminals	plotters	,3,3,18.093942880630493
lockheed	,3,3,18.093942880630493
houston	,3,3,18.093942880630493
hewlett	,3,3,18.093942880630493
purchasing	,3,3,18.093942880630493
interest	specific	add	easily	workstation	virginia	vendor	maintaining	,3,3,18.093942880630493
easily	accessible	,3,3,18.093942880630493
blvd	,3,3,18.093942880630493
310	,3,3,18.093942880630493
xt	,3,3,18.093942880630493
libraries	required	khoros	numerous	115	,3,3,18.093942880630493
needs	specific	depth	power	misc	68	mailing	oriented	157	,3,3,18.093942880630493
5000	md	301	227	dt	naval	20084	bethesda	carderock	oasys	warfare	,3,3,18.093942880630493
types	videotape	,3,3,18.093942880630493
sent	alone	stand	presentations	exchange	materials	organizations	abstract	presentation	submit	attendees	distribute	submission	deadlines	reproduced	,3,3,18.093942880630493
long	attendees	attend	,3,3,18.093942880630493
wars	,3,3,18.093942880630493
sharp	,3,3,18.093942880630493
luke	,3,3,18.093942880630493
floppies	,3,3,18.093942880630493
worlds	,3,3,18.093942880630493
angeles	los	cheap	grant	acsc	cpuserver	uscacsc	,3,3,18.093942880630493
totally	,3,3,18.093942880630493
interesting	basic	add	major	changes	easily	types	plus	supported	sound	mouse	mapping	texture	provided	berkeley	basically	extension	responsible	understanding	render	wireframe	build	extended	located	resources	servers	generic	enter	limit	multiple	clients	device	handling	renders	81	messages	powerglove	,3,3,18.093942880630493
shading	phong	,3,3,18.093942880630493
determine	occurs	,3,3,18.093942880630493
release	basic	add	move	changes	easily	types	plus	supported	mouse	provided	berkeley	basically	extended	resources	decide	multiple	extensions	device	72	modelling	,3,3,18.093942880630493
vr	immersive	,3,3,18.093942880630493
angeles	los	headache	,3,3,18.093942880630493
management	rates	entertainment	,3,3,18.093942880630493
basic	location	add	changes	easily	types	plus	supported	designed	cheap	client	mouse	complicated	provided	berkeley	basically	management	extended	resources	associated	choose	functionality	installation	multiple	primarily	device	attached	gravity	optional	allowing	enhancing	,3,3,18.093942880630493
encouraged	,3,3,18.093942880630493
develop	,3,3,18.093942880630493
dev	,3,3,18.093942880630493
types	detection	,3,3,18.093942880630493
comes	due	mean	release	whether	allow	basic	location	add	move	changes	easily	types	plus	supported	designed	cheap	extended	therefore	functionality	installation	72	minimum	counts	,3,3,18.093942880630493
mean	release	contributions	,3,3,18.093942880630493
buffering	,3,3,18.093942880630493
supported	actions	,3,3,18.093942880630493
materials	seminar	sponsoring	,3,3,18.093942880630493
practical	,3,3,18.093942880630493
lunch	,3,3,18.093942880630493
materials	engineer	105	lerc	rd	johnston	,3,3,18.093942880630493
jay	,3,3,18.093942880630493
gary	,3,3,18.093942880630493
oh	lewis	216	cleveland	lerc	433	21000	brookpark	,3,3,18.093942880630493
plotting	contour	trial	,3,3,18.093942880630493
irregular	,3,3,18.093942880630493
fl	,3,3,18.093942880630493
contours	,3,3,18.093942880630493
boundaries	,3,3,18.093942880630493
platform	ascii	erich	,3,3,18.093942880630493
diamond	stealth	stelth	,3,3,18.093942880630493
patrick	,3,3,18.093942880630493
merlin	,3,3,18.093942880630493
warrant	,3,3,18.093942880630493
discussing	traffic	,3,3,18.093942880630493
rogers	,3,3,18.093942880630493
closer	,3,3,18.093942880630493
nova	allen	bothered	,3,3,18.093942880630493
yep	,3,3,18.093942880630493
pl8	brunel	uxbridge	,3,3,18.093942880630493
stations	,3,3,18.093942880630493
shown	,3,3,18.093942880630493
rumours	horsepower	,3,3,18.093942880630493
becomes	,3,3,18.093942880630493
webb	,3,3,18.093942880630493
iff	jpg	grasp	edb	haavard	havardn	nesse	o92a	tih	,3,3,18.093942880630493
professionals	,3,3,18.093942880630493
hendrix	,3,3,18.093942880630493
grasp	clp	,3,3,18.093942880630493
iff	companies	300	extract	sells	baron	,3,3,18.093942880630493
parallel	distance	shape	planar	,3,3,18.093942880630493
marshall	,3,3,18.093942880630493
football	,3,3,18.093942880630493
dcs	,3,3,18.093942880630493
conveniently	,3,3,18.093942880630493
description	supply	,3,3,18.093942880630493
projections	,3,3,18.093942880630493
primitive	,3,3,18.093942880630493
feel	apr	description	recommend	short	pascal	within	price	date	later	manual	online	building	bob	eye	md	docs	mainly	resources	dimensional	manipulating	extensive	commands	transformations	molecules	,3,3,18.093942880630493
recommend	carpenter	grafsys	,3,3,18.093942880630493
apr	description	short	within	price	later	manual	online	building	mainly	resources	dimensional	independent	manipulating	select	extensive	commands	transformations	fpu	,3,3,18.093942880630493
